Value.id,Value.name
11341,Ancient page
11343,Ancient page
11345,Ancient page
11347,Ancient page
11349,Ancient page
11351,Ancient page
11353,Ancient page
11355,Ancient page
11357,Ancient page
11359,Ancient page
11361,Ancient page
11363,Ancient page
11365,Ancient page
11367,Bronze hasta
11369,Iron hasta
11371,Steel hasta
11373,Mithril hasta
11375,Adamant hasta
11377,Rune hasta
11379,Bronze hasta(p)
11381,Bronze hasta(kp)
11382,Bronze hasta(p+)
11384,Bronze hasta(p++)
11386,Iron hasta(p)
11388,Iron hasta(kp)
11389,Iron hasta(p+)
11391,Iron hasta(p++)
11393,Steel hasta(p)
11395,Steel hasta(kp)
11396,Steel hasta(p+)
11398,Steel hasta(p++)
11400,Mithril hasta(p)
11402,Mithril hasta(kp)
11403,Mithril hasta(p+)
11405,Mithril hasta(p++)
11407,Adamant hasta(p)
11409,Adamant hasta(kp)
11410,Adamant hasta(p+)
11412,Adamant hasta(p++)
11414,Rune hasta(p)
11416,Rune hasta(kp)
11417,Rune hasta(p+)
11419,Rune hasta(p++)
11429,Attack mix(2)
11431,Attack mix(1)
11433,Antipoison mix(2)
11435,Antipoison mix(1)
11437,Relicym's mix(2)
11439,Relicym's mix(1)
11441,Strength mix(1)
11443,Strength mix(2)
11445,Combat mix(2)
11447,Combat mix(1)
11449,Restore mix(2)
11451,Restore mix(1)
11453,Energy mix(2)
11455,Energy mix(1)
11457,Defence mix(2)
11459,Defence mix(1)
11461,Agility mix(2)
11463,Agility mix(1)
11465,Prayer mix(2)
11467,Prayer mix(1)
11469,Superattack mix(2)
11471,Superattack mix(1)
11473,Anti-poison supermix(2)
11475,Anti-poison supermix(1)
11477,Fishing mix(2)
11479,Fishing mix(1)
11481,Super energy mix(2)
11483,Super energy mix(1)
11485,Super str. mix(2)
11487,Super str. mix(1)
11489,Magic essence mix(2)
11491,Magic essence mix(1)
11493,Super restore mix(2)
11495,Super restore mix(1)
11497,Super def. mix(2)
11499,Super def. mix(1)
11501,Antidote+ mix(2)
11503,Antidote+ mix(1)
11505,Antifire mix(2)
11507,Antifire mix(1)
11509,Ranging mix(2)
11511,Ranging mix(1)
11513,Magic mix(2)
11515,Magic mix(1)
11517,Hunting mix(2)
11519,Hunting mix(1)
11521,Zamorak mix(2)
11523,Zamorak mix(1)
11525,Wimpy feather
11656,Glassblowing book
11663,Void mage helm
11664,Void ranger helm
11665,Void melee helm
11666,Void seal(8)
11667,Void seal(7)
11668,Void seal(6)
11669,Void seal(5)
11670,Void seal(4)
11671,Void seal(3)
11672,Void seal(2)
11673,Void seal(1)
11677,Explorer's notes
11678,Black knight helm
11680,Address form
11681,Scrap paper
11682,Hair clip
11703,Mithril arrow
11705,Beach boxing gloves
11706,Beach boxing gloves
11707,Cursed goblin hammer
11708,Cursed goblin bow
11709,Cursed goblin staff
11722,Super ranging (4)
11723,Super ranging (3)
11724,Super ranging (2)
11725,Super ranging (1)
11726,Super magic potion (4)
11727,Super magic potion (3)
11728,Super magic potion (2)
11729,Super magic potion (1)
11730,Overload (4)
11731,Overload (3)
11732,Overload (2)
11733,Overload (1)
11734,Absorption (4)
11735,Absorption (3)
11736,Absorption (2)
11737,Absorption (1)
11738,Herb box
11739,Opened herb box
11740,Scroll of redirection
11741,Rimmington teleport
11742,Taverley teleport
11743,Pollnivneach teleport
11744,Rellekka teleport
11745,Brimhaven teleport
11746,Yanille teleport
11747,Trollheim teleport
11770,Seers ring (i)
11771,Archers ring (i)
11772,Warrior ring (i)
11773,Berserker ring (i)
11785,Armadyl crossbow
11787,Steam battlestaff
11789,Mystic steam staff
11791,Staff of the dead
11794,Godsword shards 1 & 2
11796,Godsword shards 1 & 3
11798,Godsword blade
11800,Godsword shards 2 & 3
11802,Armadyl godsword
11804,Bandos godsword
11806,Saradomin godsword
11808,Zamorak godsword
11810,Armadyl hilt
11812,Bandos hilt
11814,Saradomin hilt
11816,Zamorak hilt
11818,Godsword shard 1
11820,Godsword shard 2
11822,Godsword shard 3
11824,Zamorakian spear
11826,Armadyl helmet
11828,Armadyl chestplate
11830,Armadyl chainskirt
11832,Bandos chestplate
11834,Bandos tassets
11836,Bandos boots
11838,Saradomin sword
11840,Dragon boots
11842,Knight's notes
11847,Black h'ween mask
11849,Mark of grace
11850,Graceful hood
11852,Graceful cape
11854,Graceful top
11856,Graceful legs
11858,Graceful gloves
11860,Graceful boots
11862,Black partyhat
11863,Rainbow partyhat
11864,Slayer helmet
11865,Slayer helmet (i)
11866,Slayer ring (8)
11867,Slayer ring (7)
11868,Slayer ring (6)
11869,Slayer ring (5)
11870,Slayer ring (4)
11871,Slayer ring (3)
11872,Slayer ring (2)
11873,Slayer ring (1)
11874,Broad arrowheads
11875,Broad bolts
11876,Unfinished broad bolts
11877,Empty vial pack
11879,Water-filled vial pack
11881,Feather pack
11883,Bait pack
11885,Broad arrowhead pack
11887,Unfinished broad bolt pack
11889,Zamorakian hasta
11893,Decorative armour
11894,Decorative armour
11895,Decorative armour
11896,Decorative armour
11897,Decorative armour
11898,Decorative armour
11899,Decorative armour
11900,Decorative armour
11901,Decorative armour
11902,Leaf-bladed sword
11904,Entomologist's diary
11905,Trident of the seas (full)
11907,Trident of the seas
11908,Uncharged trident
11910,Chocolate strawberry
11912,Box of chocolate strawberries
11916,Slice of birthday cake
11918,Birthday present
11919,Cow mask
11920,Dragon pickaxe
11924,Malediction ward
11926,Odium ward
11928,Odium shard 1
11929,Odium shard 2
11930,Odium shard 3
11931,Malediction shard 1
11932,Malediction shard 2
11933,Malediction shard 3
11934,Raw dark crab
11936,Dark crab
11938,Burnt dark crab
11940,Dark fishing bait
11941,Looting bag
11942,Ecumenical key
11943,Lava dragon bones
11951,Extended antifire(4)
11953,Extended antifire(3)
11955,Extended antifire(2)
11957,Extended antifire(1)
11959,Black chinchompa
11960,Extended antifire mix(2)
11962,Extended antifire mix(1)
11964,Amulet of glory (t6)
11966,Amulet of glory (t5)
11968,Skills necklace(6)
11970,Skills necklace(5)
11972,Combat bracelet(6)
11974,Combat bracelet(5)
11976,Amulet of glory(5)
11978,Amulet of glory(6)
11980,Ring of wealth (5)
11982,Ring of wealth (4)
11984,Ring of wealth (3)
11986,Ring of wealth (2)
11988,Ring of wealth (1)
11990,Fedora
11992,Lava scale
11994,Lava scale shard
11995,Pet chaos elemental
11997,Easter
11998,Smoke battlestaff
12000,Mystic smoke staff
12002,Occult necklace
12004,Kraken tentacle
12006,Abyssal tentacle
12007,Jar of dirt
12009,Soft clay pack
12012,Golden nugget
12013,Prospector helmet
12014,Prospector jacket
12015,Prospector legs
12016,Prospector boots
12017,Salve amulet(i)
12018,Salve amulet(ei)
12073,Clue scroll (elite)
12084,Casket (elite)
12128,Challenge scroll (elite)
12161,Puzzle box
12193,Ancient robe top
12195,Ancient robe legs
12197,Ancient cloak
12199,Ancient crozier
12201,Ancient stole
12203,Ancient mitre
12205,Bronze platebody (g)
12207,Bronze platelegs (g)
12209,Bronze plateskirt (g)
12211,Bronze full helm (g)
12213,Bronze kiteshield (g)
12215,Bronze platebody (t)
12217,Bronze platelegs (t)
12219,Bronze plateskirt (t)
12221,Bronze full helm (t)
12223,Bronze kiteshield (t)
12225,Iron platebody (t)
12227,Iron platelegs (t)
12229,Iron plateskirt (t)
12231,Iron full helm (t)
12233,Iron kiteshield (t)
12235,Iron platebody (g)
12237,Iron platelegs (g)
12239,Iron plateskirt (g)
12241,Iron full helm (g)
12243,Iron kiteshield (g)
12245,Beanie
12247,Red beret
12249,Imp mask
12251,Goblin mask
12253,Armadyl robe top
12255,Armadyl robe legs
12257,Armadyl stole
12259,Armadyl mitre
12261,Armadyl cloak
12263,Armadyl crozier
12265,Bandos robe top
12267,Bandos robe legs
12269,Bandos stole
12271,Bandos mitre
12273,Bandos cloak
12275,Bandos crozier
12277,Mithril platebody (g)
12279,Mithril platelegs (g)
12281,Mithril kiteshield (g)
12283,Mithril full helm (g)
12285,Mithril plateskirt (g)
12287,Mithril platebody (t)
12289,Mithril platelegs (t)
12291,Mithril kiteshield (t)
12293,Mithril full helm (t)
12295,Mithril plateskirt (t)
12297,Black pickaxe
12299,White headband
12301,Blue headband
12303,Gold headband
12305,Pink headband
12307,Green headband
12309,Pink boater
12311,Purple boater
12313,White boater
12315,Pink elegant shirt
12317,Pink elegant legs
12319,Crier hat
12321,White cavalier
12323,Red cavalier
12325,Navy cavalier
12327,Red d'hide body (g)
12329,Red d'hide chaps (g)
12331,Red d'hide body (t)
12333,Red d'hide chaps (t)
12335,Briefcase
12337,Sagacious spectacles
12339,Pink elegant blouse
12341,Pink elegant skirt
12343,Gold elegant blouse
12345,Gold elegant skirt
12347,Gold elegant shirt
12349,Gold elegant legs
12351,Musketeer hat
12353,Monocle
12355,Big pirate hat
12357,Katana
12359,Leprechaun hat
12361,Cat mask
12363,Bronze dragon mask
12365,Iron dragon mask
12367,Steel dragon mask
12369,Mithril dragon mask
12371,Lava dragon mask
12373,Dragon cane
12375,Black cane
12377,Adamant cane
12379,Rune cane
12381,Black d'hide body (g)
12383,Black d'hide chaps (g)
12385,Black d'hide body (t)
12387,Black d'hide chaps (t)
12389,Gilded scimitar
12391,Gilded boots
12393,Royal gown top
12395,Royal gown bottom
12397,Royal crown
12399,Partyhat & specs
12402,Nardah teleport
12403,Digsite teleport
12404,Feldip hills teleport
12405,Lunar isle teleport
12406,Mort'ton teleport
12407,Pest control teleport
12408,Piscatoris teleport
12409,Tai bwo wannai teleport
12410,Iorwerth camp teleport
12411,Mos le'harmless teleport
12412,Pirate hat & patch
12414,Dragon chainbody (g)
12415,Dragon platelegs (g)
12416,Dragon plateskirt (g)
12417,Dragon full helm (g)
12418,Dragon sq shield (g)
12419,Light infinity hat
12420,Light infinity top
12421,Light infinity bottoms
12422,3rd age wand
12424,3rd age bow
12426,3rd age longsword
12428,Penguin mask
12430,Afro
12432,Top hat
12434,Top hat & monocle
12436,Amulet of fury (or)
12437,3rd age cloak
12439,Royal sceptre
12441,Musketeer tabard
12443,Musketeer pants
12445,Black skirt (g)
12447,Black skirt (t)
12449,Black wizard robe (g)
12451,Black wizard robe (t)
12453,Black wizard hat (g)
12455,Black wizard hat (t)
12457,Dark infinity hat
12458,Dark infinity top
12459,Dark infinity bottoms
12460,Ancient platebody
12462,Ancient platelegs
12464,Ancient plateskirt
12466,Ancient full helm
12468,Ancient kiteshield
12470,Armadyl platebody
12472,Armadyl platelegs
12474,Armadyl plateskirt
12476,Armadyl full helm
12478,Armadyl kiteshield
12480,Bandos platebody
12482,Bandos platelegs
12484,Bandos plateskirt
12486,Bandos full helm
12488,Bandos kiteshield
12490,Ancient bracers
12492,Ancient d'hide
12494,Ancient chaps
12496,Ancient coif
12498,Bandos bracers
12500,Bandos d'hide
12502,Bandos chaps
12504,Bandos coif
12506,Armadyl bracers
12508,Armadyl d'hide
12510,Armadyl chaps
12512,Armadyl coif
12514,Explorer backpack
12516,Pith helmet
12518,Green dragon mask
12520,Blue dragon mask
12522,Red dragon mask
12524,Black dragon mask
12526,Fury ornament kit
12528,Dark infinity colour kit
12530,Light infinity colour kit
12532,Dragon sq shield ornament kit
12534,Dragon chainbody ornament kit
12536,Dragon legs/skirt ornament kit
12538,Dragon full helm ornament kit
12540,Deerstalker
12596,Rangers' tunic
12598,Holy sandals
12600,Druidic wreath
12601,Ring of the gods
12603,Tyrannical ring
12605,Treasonous ring
12607,Damaged book
12608,Book of war
12609,Damaged book
12610,Book of law
12611,Damaged book
12612,Book of darkness
12613,Bandos page 1
12614,Bandos page 2
12615,Bandos page 3
12616,Bandos page 4
12617,Armadyl page 1
12618,Armadyl page 2
12619,Armadyl page 3
12620,Armadyl page 4
12621,Ancient page 1
12622,Ancient page 2
12623,Ancient page 3
12624,Ancient page 4
12625,Stamina potion(4)
12627,Stamina potion(3)
12629,Stamina potion(2)
12631,Stamina potion(1)
12633,Stamina mix(2)
12635,Stamina mix(1)
12637,Saradomin halo
12638,Zamorak halo
12639,Guthix halo
12640,Amylase crystal
12641,Amylase pack
12642,Lumberyard teleport
12643,Pet dagannoth supreme
12644,Pet dagannoth prime
12645,Pet dagannoth rex
12646,Baby mole
12647,Kalphite princess
12648,Pet smoke devil
12649,Pet kree'arra
12650,Pet general graardor
12651,Pet zilyana
12652,Pet k'ril tsutsaroth
12653,Prince black dragon
12654,Kalphite princess
12655,Pet kraken
12658,Iban's staff (u)
12691,Tyrannical ring (i)
12692,Treasonous ring (i)
12695,Super combat potion(4)
12697,Super combat potion(3)
12699,Super combat potion(2)
12701,Super combat potion(1)
12703,Pet penance queen
12727,Event rpg
12728,Air rune pack
12730,Water rune pack
12732,Earth rune pack
12734,Fire rune pack
12736,Mind rune pack
12738,Chaos rune pack
12740,Bird snare pack
12742,Box trap pack
12744,Magic imp box pack
12746,Mysterious emblem
12748,Mysterious emblem (tier 2)
12749,Mysterious emblem (tier 3)
12750,Mysterious emblem (tier 4)
12751,Mysterious emblem (tier 5)
12752,Mysterious emblem (tier 6)
12753,Mysterious emblem (tier 7)
12754,Mysterious emblem (tier 8)
12755,Mysterious emblem (tier 9)
12756,Mysterious emblem (tier 10)
12757,Blue dark bow paint
12759,Green dark bow paint
12761,Yellow dark bow paint
12763,White dark bow paint
12765,Dark bow
12766,Dark bow
12767,Dark bow
12768,Dark bow
12769,Frozen whip mix
12771,Volcanic whip mix
12773,Volcanic abyssal whip
12774,Frozen abyssal whip
12775,Annakarl teleport
12776,Carrallangar teleport
12777,Dareeyak teleport
12778,Ghorrock teleport
12779,Kharyrll teleport
12780,Lassar teleport
12781,Paddewwa teleport
12782,Senntisten teleport
12783,Ring of wealth scroll
12785,Ring of wealth (i)
12786,Magic shortbow scroll
12788,Magic shortbow (i)
12789,Clue box
12791,Rune pouch
12792,Nest box (empty)
12793,Nest box (seeds)
12794,Nest box (ring)
12795,Steam battlestaff
12796,Mystic steam staff
12797,Dragon pickaxe
12798,Steam staff upgrade kit
12800,Dragon pickaxe upgrade kit
12802,Ward upgrade kit
12804,Saradomin's tear
12806,Malediction ward
12807,Odium ward
12808,Sara's blessed sword (full)
12809,Saradomin's blessed sword
12810,Ironman helm
12811,Ironman platebody
12812,Ironman platelegs
12816,Pet dark core
12817,Elysian spirit shield
12819,Elysian sigil
12821,Spectral spirit shield
12823,Spectral sigil
12825,Arcane spirit shield
12827,Arcane sigil
12829,Spirit shield
12831,Blessed spirit shield
12833,Holy elixir
12836,Grim reaper's diary
12837,Grim robe
12838,Will and testament
12839,Human bones
12841,Hourglass
12842,Scythe sharpener
12843,Human eye
12844,Voice potion
12845,Grim reaper hood
12846,Bounty teleport scroll
12848,Granite maul
12849,Granite clamp
12851,Amulet of the damned (full)
12853,Amulet of the damned
12854,Flamtaer bag
12855,Hunter's honour
12856,Rogue's revenge
12857,Olive oil pack
12859,Eye of newt pack
12861,Thanksgiving dinner
12863,Dwarf cannon set
12865,Green dragonhide set
12867,Blue dragonhide set
12869,Red dragonhide set
12871,Black dragonhide set
12873,Guthan's armour set
12875,Verac's armour set
12877,Dharok's armour set
12879,Torag's armour set
12881,Ahrim's armour set
12883,Karil's armour set
12885,Jar of sand
12887,Santa mask
12888,Santa jacket
12889,Santa pantaloons
12890,Santa gloves
12891,Santa boots
12892,Antisanta mask
12893,Antisanta jacket
12894,Antisanta pantaloons
12895,Antisanta gloves
12896,Antisanta boots
12899,Trident of the swamp
12900,Uncharged toxic trident
12902,Toxic staff (uncharged)
12904,Toxic staff of the dead
12905,Anti-venom(4)
12907,Anti-venom(3)
12909,Anti-venom(2)
12911,Anti-venom(1)
12913,Anti-venom+(4)
12915,Anti-venom+(3)
12917,Anti-venom+(2)
12919,Anti-venom+(1)
12921,Pet snakeling
12922,Tanzanite fang
12924,Toxic blowpipe (empty)
12926,Toxic blowpipe
12927,Serpentine visage
12931,Serpentine helm
12932,Magic fang
12934,Zulrah's scales
12935,Ohn's diary
12936,Jar of swamp
12938,Zul-andra teleport
12939,Pet snakeling
12940,Pet snakeling
12954,Dragon defender
12956,Cow top
12957,Cow trousers
12958,Cow gloves
12959,Cow shoes
12960,Bronze set (lg)
12962,Bronze set (sk)
12964,Bronze trimmed set (lg)
12966,Bronze trimmed set (sk)
12968,Bronze gold-trimmed set (lg)
12970,Bronze gold-trimmed set (sk)
12972,Iron set (lg)
12974,Iron set (sk)
12976,Iron trimmed set (lg)
12978,Iron trimmed set (sk)
12980,Iron gold-trimmed set (lg)
12982,Iron gold-trimmed set (sk)
12984,Steel set (lg)
12986,Steel set (sk)
12988,Black set (lg)
12990,Black set (sk)
12992,Black trimmed set (lg)
12994,Black trimmed set (sk)
12996,Black gold-trimmed set (lg)
12998,Black gold-trimmed set (sk)
13000,Mithril set (lg)
13002,Mithril set (sk)
13004,Mithril trimmed set (lg)
13006,Mithril trimmed set (sk)
13008,Mithril gold-trimmed set (lg)
13010,Mithril gold-trimmed set (sk)
13012,Adamant set (lg)
13014,Adamant set (sk)
13016,Adamant trimmed set (lg)
13018,Adamant trimmed set (sk)
13020,Adamant gold-trimmed set (lg)
13022,Adamant gold-trimmed set (sk)
13024,Rune armour set (lg)
13026,Rune armour set (sk)
13028,Rune trimmed set (lg)
13030,Rune trimmed set (sk)
13032,Rune gold-trimmed set (lg)
13034,Rune gold-trimmed set (sk)
13036,Gilded armour set (lg)
13038,Gilded armour set (sk)
13040,Saradomin armour set (lg)
13042,Saradomin armour set (sk)
13044,Zamorak armour set (lg)
13046,Zamorak armour set (sk)
13048,Guthix armour set (lg)
13050,Guthix armour set (sk)
13052,Armadyl rune armour set (lg)
13054,Armadyl rune armour set (sk)
13056,Bandos rune armour set (lg)
13058,Bandos rune armour set (sk)
13060,Ancient rune armour set (lg)
13062,Ancient rune armour set (sk)
13064,Combat potion set
13066,Super potion set
13068,Quest point cape (t)
13069,Achievement diary cape (t)
13070,Achievement diary hood
13071,Chompy chick
13072,Elite void top
13073,Elite void robe
13074,Pharaoh's sceptre (8)
13075,Pharaoh's sceptre (7)
13076,Pharaoh's sceptre (6)
13077,Pharaoh's sceptre (5)
13078,Pharaoh's sceptre (4)
13079,Enchanted lyre(5)
13102,Teleport crystal (5)
13103,Karamja gloves 4
13104,Varrock armour 1
13105,Varrock armour 2
13106,Varrock armour 3
13107,Varrock armour 4
13108,Wilderness sword 1
13109,Wilderness sword 2
13110,Wilderness sword 3
13111,Wilderness sword 4
13112,Morytania legs 1
13113,Morytania legs 2
13114,Morytania legs 3
13115,Morytania legs 4
13116,Bonecrusher
13117,Falador shield 1
13118,Falador shield 2
13119,Falador shield 3
13120,Falador shield 4
13121,Ardougne cloak 1
13122,Ardougne cloak 2
13123,Ardougne cloak 3
13124,Ardougne cloak 4
13125,Explorer's ring 1
13126,Explorer's ring 2
13127,Explorer's ring 3
13128,Explorer's ring 4
13129,Fremennik sea boots 1
13130,Fremennik sea boots 2
13131,Fremennik sea boots 3
13132,Fremennik sea boots 4
13133,Desert amulet 1
13134,Desert amulet 2
13135,Desert amulet 3
13136,Desert amulet 4
13137,Kandarin headgear 1
13138,Kandarin headgear 2
13139,Kandarin headgear 3
13140,Kandarin headgear 4
13141,Western banner 1
13142,Western banner 2
13143,Western banner 3
13144,Western banner 4
13149,Holy book page set
13151,Unholy book page set
13153,Book of balance page set
13155,Book of war page set
13157,Book of law page set
13159,Book of darkness page set
13161,Zamorak dragonhide set
13163,Saradomin dragonhide set
13165,Guthix dragonhide set
13167,Bandos dragonhide set
13169,Armadyl dragonhide set
13171,Ancient dragonhide set
13173,Partyhat set
13175,Halloween mask set
13177,Venenatis spiderling
13178,Callisto cub
13179,Vet'ion jr.
13180,Vet'ion jr.
13181,Scorpia's offspring
13182,Bunny feet
13185,Easter blaster
13186,Volatile mineral
13187,Package
13188,Diango's claws
13190,Old school bond
13192,Old school bond (untradeable)
13193,Bone bolt pack
13195,Oddskull
13197,Tanzanite helm
13199,Magma helm
13200,Tanzanite mutagen
13201,Magma mutagen
13202,Ring of the gods (i)
13203,Mask of balance
13204,Platinum token
13215,Tiger toy
13216,Lion toy
13217,Snow leopard toy
13218,Amur leopard toy
13221,Music cape
13222,Music cape(t)
13223,Music hood
13225,Tzrek-jad
13226,Herb sack
13227,Eternal crystal
13229,Pegasian crystal
13231,Primordial crystal
13233,Smouldering stone
13235,Eternal boots
13237,Pegasian boots
13239,Primordial boots
13241,Infernal axe
13243,Infernal pickaxe
13245,Jar of souls
13247,Hellpuppy
13249,Key master teleport
13250,Plant pot pack
13252,Sack pack
13254,Basket pack
13256,Saradomin's light
13258,Angler hat
13259,Angler top
13260,Angler waders
13261,Angler boots
13262,Abyssal orphan
13263,Abyssal bludgeon
13265,Abyssal dagger
13267,Abyssal dagger (p)
13269,Abyssal dagger (p+)
13271,Abyssal dagger (p++)
13273,Unsired
13274,Bludgeon spine
13275,Bludgeon claw
13276,Bludgeon axon
13277,Jar of miasma
13279,Overseer's book
13280,Max cape
13281,Max hood
13283,Gravedigger mask
13284,Gravedigger top
13285,Gravedigger leggings
13286,Gravedigger boots
13287,Gravedigger gloves
13288,Anti-panties
13317,Deadman's chest
13318,Deadman's legs
13319,Deadman's cape
13320,Heron
13321,Rock golem
13322,Beaver
13323,Baby chinchompa
13324,Baby chinchompa
13325,Baby chinchompa
13326,Baby chinchompa
13327,Rotten onion
13328,Green banner
13329,Fire max cape
13330,Fire max hood
13331,Saradomin max cape
13332,Saradomin max hood
13333,Zamorak max cape
13334,Zamorak max hood
13335,Guthix max cape
13336,Guthix max hood
13337,Accumulator max cape
13338,Accumulator max hood
13339,Sacred eel
13343,Black santa hat
13344,Inverted santa hat
13345,Anti-present
13347,Vial of tears (empty)
13348,Vial of tears (1)
13349,Vial of tears (2)
13350,Vial of tears (3)
13351,Vial of tears (full)
13352,Vial of sorrow
13353,Gricoller's can
13354,Lovakite bar
13355,Juniper logs
13356,Lovakite ore
13357,Shayzien gloves (1)
13358,Shayzien boots (1)
13359,Shayzien helm (1)
13360,Shayzien greaves (1)
13361,Shayzien platebody (1)
13362,Shayzien gloves (2)
13363,Shayzien boots (2)
13364,Shayzien helm (2)
13365,Shayzien greaves (2)
13366,Shayzien platebody (2)
13367,Shayzien gloves (3)
13368,Shayzien boots (3)
13369,Shayzien helm (3)
13370,Shayzien greaves (3)
13371,Shayzien platebody (3)
13372,Shayzien gloves (4)
13373,Shayzien boots (4)
13374,Shayzien helm (4)
13375,Shayzien greaves (4)
13376,Shayzien platebody (4)
13377,Shayzien gloves (5)
13378,Shayzien boots (5)
13379,Shayzien helm (5)
13380,Shayzien greaves (5)
13381,Shayzien platebody (5)
13382,Shayzien medpack
13383,Xerician fabric
13385,Xerician hat
13387,Xerician top
13389,Xerician robe
13391,Lizardman fang
13392,Xeric's talisman (inert)
13393,Xeric's talisman
13394,Gang meeting info
13395,Intelligence
13396,Training manual
13419,Sulphurous fertiliser
13420,Gricoller's fertiliser
13421,Saltpetre
13423,Golovanova seed
13424,Bologano seed
13425,Logavano seed
13426,Golovanova fruit
13427,Bologano fruit
13428,Logavano fruit
13429,Fresh fish
13430,Bucket of sandworms
13431,Sandworms
13432,Sandworms pack
13434,Stolen pendant
13435,Stolen garnet ring
13436,Stolen circlet
13437,Stolen family heirloom
13438,Stolen jewelry box
13439,Raw anglerfish
13441,Anglerfish
13443,Burnt anglerfish
13445,Dense essence block
13446,Dark essence block
13447,Ensouled goblin head
13450,Ensouled monkey head
13453,Ensouled imp head
13456,Ensouled minotaur head
13459,Ensouled scorpion head
13462,Ensouled bear head
13465,Ensouled unicorn head
13468,Ensouled dog head
13471,Ensouled chaos druid head
13474,Ensouled giant head
13477,Ensouled ogre head
13480,Ensouled elf head
13483,Ensouled troll head
13486,Ensouled horror head
13489,Ensouled kalphite head
13492,Ensouled dagannoth head
13495,Ensouled bloodveld head
13498,Ensouled tzhaar head
13501,Ensouled demon head
13504,Ensouled aviansie head
13507,Ensouled abyssal head
13510,Ensouled dragon head
13513,Book of arcane knowledge
13514,Dark manuscript
13515,Dark manuscript
13516,Dark manuscript
13517,Dark manuscript
13518,Dark manuscript
13519,Dark manuscript
13520,Dark manuscript
13521,Dark manuscript
13522,Dark manuscript
13523,Dark manuscript
13524,Rada's census
13525,Ricktor's diary (7)
13526,Eathram & rada extract
13527,Killing of a king
13528,Hosidius letter
13529,Wintertodt parable
13530,Twill accord
13531,Byrne's coronation speech
13532,Ideology of darkness
13533,Rada's journey
13534,Transvergence theory
13535,Tristessa's tragedy
13536,Treachery of royalty
13537,Transportation incantations
13538,Shayzien supply gloves (1)
13539,Shayzien supply boots (1)
13540,Shayzien supply helm (1)
13541,Shayzien supply greaves (1)
13542,Shayzien supply platebody (1)
13543,Shayzien supply gloves (2)
13544,Shayzien supply boots (2)
13545,Shayzien supply helm (2)
13546,Shayzien supply greaves (2)
13547,Shayzien supply platebody (2)
13548,Shayzien supply gloves (3)
13549,Shayzien supply boots (3)
13550,Shayzien supply helm (3)
13551,Shayzien supply greaves (3)
13552,Shayzien supply platebody (3)
13553,Shayzien supply gloves (4)
13554,Shayzien supply boots (4)
13555,Shayzien supply helm (4)
13556,Shayzien supply greaves (4)
13557,Shayzien supply platebody (4)
13558,Shayzien supply gloves (5)
13559,Shayzien supply boots (5)
13560,Shayzien supply helm (5)
13561,Shayzien supply greaves (5)
13562,Shayzien supply platebody (5)
13563,Shayzien supply crate
13565,Shayzien supply set (1)
13566,Shayzien supply set (2)
13567,Shayzien supply set (3)
13568,Shayzien supply set (4)
13569,Shayzien supply set (5)
13570,Juniper charcoal
13571,Volcanic sulphur
13572,Dynamite pot
13573,Dynamite
13575,Blasted ore
13576,Dragon warhammer
13579,Graceful hood
13581,Graceful cape
13583,Graceful top
13585,Graceful legs
13587,Graceful gloves
13589,Graceful boots
13591,Graceful hood
13593,Graceful cape
13595,Graceful top
13597,Graceful legs
13599,Graceful gloves
13601,Graceful boots
13603,Graceful hood
13605,Graceful cape
13607,Graceful top
13609,Graceful legs
13611,Graceful gloves
13613,Graceful boots
13615,Graceful hood
13617,Graceful cape
13619,Graceful top
13621,Graceful legs
13623,Graceful gloves
13625,Graceful boots
13627,Graceful hood
13629,Graceful cape
13631,Graceful top
13633,Graceful legs
13635,Graceful gloves
13637,Graceful boots
13639,Seed box
13640,Farmer's boro trousers
13641,Farmer's boro trousers
13642,Farmer's jacket
13643,Farmer's shirt
13644,Farmer's boots
13646,Farmer's strawhat
13647,Farmer's strawhat
13648,Clue bottle (easy)
13649,Clue bottle (medium)
13650,Clue bottle (hard)
13651,Clue bottle (elite)
13652,Dragon claws
13655,Gnome child hat
13657,Grape seed
13658,Teleport card
13660,Chronicle
13663,Bunny top
13664,Bunny legs
13665,Bunny paws
13667,Graceful hood
13669,Graceful cape
13671,Graceful top
13673,Graceful legs
13675,Graceful gloves
13677,Graceful boots
13681,Cruciferous codex
13975,Ancient dragonhide set
14099,Dragon chainbody
14901,Cockatrice head
15000,Oak wardrobe
15002,Teak wardrobe
15003,Mahogany wardrobe
15004,Gilded wardrobe
15175,Diamond bolts
15180,Mith grapple
15528,Ancient page
15530,Ancient page
15532,Ancient page
15534,Ancient page
15536,Ancient page
15538,Ancient page
15540,Ancient page
15542,Ancient page
15544,Ancient page
15546,Ancient page
15548,Ancient page
15550,Ancient page
15552,Ancient page
15664,Baby impling jar
15684,Karil's coif 0
15686,Karil's crossbow 0
15688,Karil's leathertop 0
15690,Karil's leatherskirt 0
15700,Torag's helm 0
15704,Torag's platebody 0
15706,Torag's platelegs 0
15716,Verac's helm 0
15718,Verac's flail 0
15720,Verac's brassard 0
15722,Verac's plateskirt 0
15724,Guthan's helm 0
15726,Guthan's warspear 0
15728,Guthan's platebody 0
15732,Bolt rack
16107,Flared trousers
16268,Onyx bracelet
16455,Boots of lightness
16613,Animal skull
16909,Green crystal
16911,Magenta crystal
